# RGD-PIPELINE: ftp-file-extracts
# MODULE: orthologs-version-2.1.6
# GENERATED-ON: 2020/01/10
# RGD Ortholog FTP file
# From: RGD
# URL: http://rgd.mcw.edu
# Contact: RGD.Data@mcw.edu
#
### As of Dec 19 2011 v. 2.0.1: no data changes; improved internal QC.
### As of Feb 11 2013 v. 2.1.0: added column HUMAN_ORTHOLOG_HGNC_ID as the last column in the file
### As of Feb 4 2015 v. 2.1.1: updated description in header
#
# Format:
# Comment lines begin with '#'
# Tab delimited fields, one line per rat gene.
# Fields in order:
# 1. RAT_GENE_SYMBOL
# 2. RAT_GENE_RGD_ID
# 3. RAT_GENE_NCBI_GENE_ID
# 4. HUMAN_ORTHOLOG_SYMBOL - human ortholog(s) to rat gene
# 5. HUMAN_ORTHOLOG_RGD_ID
# 6. HUMAN_ORTHOLOG_NCBI_GENE_ID
# 7. HUMAN_ORTHOLOG_SOURCE - RGD or MGI
# 8. MOUSE_ORTHOLOG_SYMBOL - mouse ortholog(s) to rat gene
# 9. MOUSE_ORTHOLOG_RGD_ID
#10. MOUSE_ORTHOLOG_NCBI_GENE_ID
#11. MOUSE_ORTHOLOG_MGI_ID
#12. MOUSE_ORTHOLOG_SOURCE - RGD or MGI
#13. HUMAN_ORTHOLOG_HGNC_ID
#
# Most orthologs listed will be one-to-one-to-one across all three species.
# Where multiple human or mouse homologs are present in RGD the human and mouse
# fields will contain multiple entries separated by '|'.
#
# There may not be a curated ortholog for human or mouse in which case the fields
# for the respective species will be blank
#
# Multiple orthologs may be redundant when assigned by both RGD and MGI. These will
# be resolved over time.
#
# SOURCE fields will be either 'RGD', for orthologs manually created by RGD curators,
# or 'HGNC' for ortholog data derived from the HGNC Comparison of Orthology Predictions (HCOP) data compiled by:
# HUGO Gene Nomenclature Committee, European Bioinformatics Institute (EMBL-EBI)
# Wellcome Trust Genome Campus, Hinxton, Cambridge, UK
# URL:  http://www.genenames.org/
#
# Reference for HGNC and HCOP:
# Gray KA, Yates B, Seal RL, Wright MW, Bruford EA. 
# Genenames.org: the HGNC resources in 2015.
# Nucleic Acids Res. 2015 Jan 28;43(Database issue):D1079-85. 
# PMID: 25361968,  doi: 10.1093/nar/gku1071.
#
RAT_GENE_SYMBOL	RAT_GENE_RGD_ID	RAT_GENE_NCBI_GENE_ID	HUMAN_ORTHOLOG_SYMBOL	HUMAN_ORTHOLOG_RGD	HUMAN_ORTHOLOG_NCBI_GENE_ID	HUMAN_ORTHOLOG_SOURCE	MOUSE_ORTHOLOG_SYMBOL	MOUSE_ORTHOLOG_RGD	MOUSE_ORTHOLOG_NCBI_GENE_ID	MOUSE_ORTHOLOG_MGI	MOUSE_ORTHOLOG_SOURCE	HUMAN_ORTHOLOG_HGNC_ID
Ulbp1	7509852	102547056	ULBP1	1345767	80329	RGD	Ulbp1	1615790	77777	MGI:1925027	HCOP	HGNC:14893
Unc80	1309976	689991	UNC80	1350674	285175	RGD	Unc80	1621973	329178	MGI:2652882	RGD	HGNC:26582
Uqcc1	1585681	683512	UQCC1	1345532	55245	RGD	Uqcc1	1623250	56046	MGI:1929472	RGD	HGNC:15891
Uqcr10	1595126	685322	UQCR10	1604015	29796	RGD	Uqcr10	1615129	66152	MGI:1913402	RGD	HGNC:30863
Uqcr11	1590985	690848	UQCR11	1348323	10975	RGD	Uqcr11	1622318	66594	MGI:1913844	RGD	HGNC:30862
Ush1c	1303329	308596	USH1C	1604645	10083	RGD	Ush1c	1553848	72088	MGI:1919338	RGD	HGNC:12597
Usp18	1359153	312688	USP18	1353279	11274	RGD	Usp18	1551994	24110	MGI:1344364	Ensembl	HGNC:12616
Usp18	1359153	312688	USP18	1353279	11274	RGD	Usp18	1551994	24110	MGI:1344364	OrthoDB	HGNC:12616
Usp18	1359153	312688	USP18	1353279	11274	RGD	Usp18	1551994	24110	MGI:1344364	HomoloGene	HGNC:12616
Usp18	1359153	312688	USP18	1353279	11274	RGD	Usp18	1551994	24110	MGI:1344364	NCBI	HGNC:12616
Usp18	1359153	312688	USP18	1353279	11274	RGD	Usp18	1551994	24110	MGI:1344364	EggNOG	HGNC:12616
Usp27x	1564628	302566	USP27X	1350698	389856	RGD	Usp27x	1556921	54651	MGI:1859645	RGD	HGNC:13486
Usp40	1309613	316599	USP40	1320045	55230	RGD	Usp40	1320046	227334	MGI:2443184	RGD	HGNC:20069
Usp5	1308438	297593	USP5	1318206	8078	RGD	Usp5	1550992	22225	MGI:1347343	RGD	HGNC:12628
Usp9y	9087771	103694559	USP9Y	1342718	8287	RGD	Usp9y	1614228	107868	MGI:1313274	Ensembl	HGNC:12633
Vegfb	619799	89811	VEGFB	1343221	7423	RGD	Vegfb	1622354	22340	MGI:106199	RGD	HGNC:12681
Vkorc1l1	1303249	399684	VKORC1L1	1353419	154807	RGD	Vkorc1l1	1551455	69568	MGI:1916818	RGD	HGNC:21492
Vma21	1566155	501658	VMA21	1604972	203547	RGD	Vma21	1618377	67048	MGI:1914298	RGD	HGNC:22082
Vpreb1	1588558	303782	VPREB1	1347336	7441	RGD	Vpreb1	11487	22362	MGI:98936	RGD	HGNC:12709
Vps37c	11384366	108348178	VPS37C	1605989	55048	RGD	Vps37c	1618244	107305	MGI:2147661	RGD	HGNC:26097
Vps37d	1587769	687208	VPS37D	1349183	155382	RGD	Vps37d	1619032	194309	MGI:2159402	RGD	HGNC:18287
Vtn	3967	29169	VTN	736955	7448	RGD	Vtn	736956	22370	MGI:98940	RGD	HGNC:12724
Vwa2	1562000	307988	VWA2	1603244	340706	RGD	Vwa2	1558280	240675	MGI:2684334	RGD	HGNC:24709
Was	1563567	317371	WAS	1349471	7454	RGD	Was	1558289	22376	MGI:105059	RGD	HGNC:12731
Washc1	1310196	367328	WASHC1	1626557	100287171	RGD	Washc1	1320954	68767	MGI:1916017	Panther	HGNC:24361
Wdr87	1585333	687472	WDR87	1602453	83889	RGD	4932431P20Rik	11084010	114675	MGI:2149781	RGD	HGNC:29934
Wfdc8	1597713	685170	WFDC8	1347537	90199	RGD	Wfdc8	1620483	277343	MGI:2685552	RGD	HGNC:16163
Wnt9a	1305018	287357	WNT9A	1312797	7483	RGD	Wnt9a	1312798	216795	MGI:2446084	RGD	HGNC:12778
Wscd2	1589744	360824	WSCD2	1605710	9671	RGD	Wscd2	1614818	320916	MGI:2445030	RGD	HGNC:29117
Xpo6	1311491	293476	XPO6	1322976	23214	RGD	Xpo6	1322977	74204	MGI:2429950	RGD	HGNC:19733
Xrn1	1309713	300944	XRN1	1348971	54464	RGD	Xrn1	1332329	24127	MGI:891964	RGD	HGNC:30654
Yae1	1306613	306994	YAE1	1315329	57002	RGD	Yae1d1	1315330	67008	MGI:1914258	RGD	HGNC:24857
Yju2	1589601	501285	YJU2	1603997	55702	RGD	Yju2	1316496	72886	MGI:1920136	RGD	HGNC:25518
Zbed4	1305949	315211	ZBED4	1314283	9889	RGD	Zbed4	1622984	223773	MGI:2682302	RGD	HGNC:20721
Zbtb33	1566309	501506	ZBTB33	1351169	10009	RGD	Zbtb33	1557407	56805	MGI:1927290	RGD	HGNC:16682
Zbtb8os	1562249	297885	ZBTB8OS	1603245	339487	RGD	Zbtb8os	1558119	67106	MGI:1914356	RGD	HGNC:24094
Zc3h6	1311061	311415	ZC3H6	1322317	376940	RGD	Zc3h6	1551702	78751	MGI:1926001	RGD	HGNC:24762
Zcwpw1	1305405	304368	ZCWPW1	1313418	55063	RGD	Zcwpw1	1617950	381678	MGI:2685899	RGD	HGNC:23486
Zdhhc3	1309041	301081	ZDHHC3	1319160	51304	RGD	Zdhhc3	1319161	69035	MGI:1926134	RGD	HGNC:18470
Zfp157	1359435	360775	ZNF157	1344228	7712	RGD	Zfp157	1619120	72154	MGI:1919404	OMA	HGNC:12942
Zfp42	2319133	100361947	ZFP42	1606971	132625	RGD	Zfp42	1316150	22702	MGI:99187	RGD	HGNC:30949
Zfp566	1563239	502316	ZNF566	1349368	84924	RGD	Zfp566	1558411	72556	MGI:1919806	RGD	HGNC:25919
Zfp688	1310765	293511	ZNF688	1602068	146542	RGD	Zfp688	1551118	69234	MGI:1916484	RGD	HGNC:30489
Zfp7	1310636	315101	ZNF7	1321655	7553	RGD	Zfp7	1321656	223669	MGI:99208	RGD	HGNC:13139
Zfpm1	1582810	691504	ZFPM1	1314245	161882	RGD	Zfpm1	1314246	22761	MGI:1095400	RGD	HGNC:19762
Zik1	1590949	100359821	ZIK1	1604492	284307	RGD	Zik1	1619230	22775	MGI:108070	RGD	HGNC:33104
Zpbp	1563985	498415	ZPBP	1351452	11055	RGD	Zpbp	1557380	53604	MGI:1855701	RGD	HGNC:15662
Zrsr2	1559763	302670	ZRSR2	1346246	8233	RGD	Zrsr2	1624058	22184	MGI:103287	Ensembl	HGNC:23019
Zrsr2	1559763	302670	ZRSR2	1346246	8233	RGD	Zrsr2	1624058	22184	MGI:103287	Panther	HGNC:23019
Zrsr2	1559763	302670	ZRSR2	1346246	8233	RGD	Zrsr2	1624058	22184	MGI:103287	HomoloGene	HGNC:23019
Zrsr2	1559763	302670	ZRSR2	1346246	8233	RGD	Zrsr2	1624058	22184	MGI:103287	OMA	HGNC:23019
Zrsr2	1559763	302670	ZRSR2	1346246	8233	RGD	Zrsr2	1624058	22184	MGI:103287	NCBI	HGNC:23019
Zrsr2	1559763	302670	ZRSR2	1346246	8233	RGD	Zrsr2	1624058	22184	MGI:103287	Treefam	HGNC:23019
Zscan5b	1559143	292566	ZSCAN5B	2293895	342933	RGD	Zscan5b	1557387	170734	MGI:2159640	RGD	HGNC:34246
